S.No,Symbol,LTP,Point,Change,%,Change,Open,High,Low,Volume,Prev.,Close
306,UNL,"39,000.00",-484.20,-1.23,"39,000.00","39,000.00","39,000.00",30.00,"39,484.20"
307,UNLB,"2,108.00",67.90,3.33,"2,080.90","2,193.00","2,080.00","6,052.00","2,040.10"
308,UPCL,194.00,-0.50,-0.26,197.40,197.40,193.50,"14,850.00",194.50
309,UPPER,164.00,-2.00,-1.20,169.00,169.00,164.00,"82,467.00",166.00
310,USHEC,377.90,-2.10,-0.55,387.00,387.00,371.00,"5,975.00",380.00
311,USHL,462.10,-7.90,-1.68,462.00,471.00,462.00,"3,345.00",470.00
312,USLB,"2,317.00",3.00,0.13,"2,314.00","2,335.00","2,253.00","26,763.00","2,314.00"
313,VLBS,909.00,43.00,4.97,868.00,928.00,868.00,"39,636.00",866.00
314,VLUCL,464.00,-3.90,-0.83,460.50,473.80,460.50,"13,476.00",467.90
315,WNLB,"1,453.00",64.00,4.61,"1,368.00","1,469.80","1,368.00","8,526.00","1,389.00"
