S.No,Symbol,LTP,Point,Change,%,Change,Open,High,Low,Volume,Prev.,Close
310,UMRH,337.50,2.50,0.75,341.00,341.00,331.10,"3,438.00",335.00
311,UNHPL,220.70,5.70,2.65,219.00,223.60,214.70,"13,982.00",215.00
312,UNLB,"1,686.10",31.20,1.89,"1,622.20","1,731.90","1,622.20","3,281.00","1,654.90"
313,UPCL,190.70,-0.20,-0.10,193.00,193.00,188.00,"22,951.00",190.90
314,UPPER,164.70,2.20,1.35,165.00,165.00,162.50,"67,578.00",162.50
315,USHEC,370.90,-1.10,-0.30,365.00,372.00,363.00,"12,822.00",372.00
316,USHL,462.00,2.00,0.43,450.80,468.00,450.80,"1,300.00",460.00
317,USLB,"2,152.00",-11.40,-0.53,"2,121.00","2,236.00","2,121.00","10,888.00","2,163.40"
318,VLBS,849.80,25.30,3.07,811.00,849.80,811.00,"8,333.00",824.50
319,VLUCL,457.00,3.00,0.66,450.10,461.00,450.10,"3,960.00",454.00
320,WNLB,"1,334.00",34.00,2.62,"1,290.00","1,334.00","1,290.00","2,042.00","1,300.00"
